Id,Weekly_Sales
1_21_2012-12-07,9754.202000000001
1_21_2012-12-14,10359.826699999994
1_21_2012-12-21,11213.3167
1_21_2012-12-28,7207.803299999997
1_21_2013-01-04,7065.5551000000005
1_21_2013-01-11,7180.524799999996
1_21_2013-01-18,7129.1080999999995
1_21_2013-01-25,6954.7561
1_21_2013-02-01,8854.638999999997
1_21_2013-02-08,8701.758099999997
1_21_2013-02-15,8482.397200000001
1_21_2013-02-22,8591.613399999997
1_21_2013-03-01,7784.067299999995
1_21_2013-03-08,7392.098499999998
1_21_2013-03-15,8008.395399999995
1_21_2013-03-22,8783.969200000003
1_21_2013-03-29,7483.027099999998
1_21_2013-04-05,7936.531099999996
1_21_2013-04-12,7884.709699999989
1_21_2013-04-19,7715.998999999998
1_21_2013-04-26,7340.810800000002
1_21_2013-05-03,6946.627400000002
1_21_2013-05-10,8334.780099999996
1_21_2013-05-17,9580.632199999998
1_21_2013-05-24,9062.227899999993
1_21_2013-05-31,7507.981599999999
1_21_2013-06-07,8200.498399999993
1_21_2013-06-14,9304.336699999996
1_21_2013-06-21,9466.689399999994
1_21_2013-06-28,9189.458099999989
1_21_2013-07-05,8885.684999999996
1_21_2013-07-12,8453.9924
1_21_2013-07-19,8486.333699999996
1_21_2013-07-26,7678.587100000001
1_22_2012-11-02,7698.7840000000115
1_22_2012-11-09,7019.185500000012
1_22_2012-11-16,7380.733300000008
1_22_2012-11-23,17285.688299999998
1_22_2012-11-30,8018.361900000002
1_22_2012-12-07,9677.942399999998
1_22_2012-12-14,10941.436499999996
1_22_2012-12-21,12544.814699999997
1_22_2012-12-28,11680.321199999995
1_22_2013-01-04,8213.530499999992
1_22_2013-01-11,8632.94229999999
1_22_2013-01-18,7552.111499999995
1_22_2013-01-25,6197.058800000004
1_22_2013-02-01,10812.891499999994
1_22_2013-02-08,13624.247699999996
1_22_2013-02-15,10108.238399999991
1_22_2013-02-22,10319.641699999995
1_22_2013-03-01,9294.742900000001
1_22_2013-03-08,8290.343600000004
1_22_2013-03-15,9081.480699999993
1_22_2013-03-22,9162.429499999998
1_22_2013-03-29,8565.674400000007
1_22_2013-04-05,8505.554500000006
1_22_2013-04-12,7443.323499999994
1_22_2013-04-19,5986.175700000005
1_22_2013-04-26,7564.264200000009
1_22_2013-05-03,6127.392000000004
1_22_2013-05-10,7547.4397999999965
1_22_2013-05-17,8083.6561999999985
1_22_2013-05-24,6522.611199999997
1_22_2013-05-31,6477.20819999999
1_22_2013-06-07,6416.805800000003
1_22_2013-06-14,7067.121700000009
1_22_2013-06-21,7395.338699999997
1_22_2013-06-28,6664.244300000004
1_22_2013-07-05,6516.835299999994
1_22_2013-07-12,6901.483700000008
1_22_2013-07-19,6576.044999999993
1_22_2013-07-26,6952.4267
1_23_2012-11-02,22134.394999999997
1_23_2012-11-09,20772.931299999997
1_23_2012-11-16,22232.71130000001
1_23_2012-11-23,31258.624800000038
1_23_2012-11-30,22733.888000000014
1_23_2012-12-07,42768.68300000002
1_23_2012-12-14,32944.006999999976
1_23_2012-12-21,48941.098
1_23_2012-12-28,21948.22730000001
1_23_2013-01-04,16663.094999999987
1_23_2013-01-11,15721.753399999985
1_23_2013-01-18,15344.241299999983
1_23_2013-01-25,14080.307400000009
1_23_2013-02-01,21195.332399999992
1_23_2013-02-08,23078.882399999973
1_23_2013-02-15,21046.156399999974
1_23_2013-02-22,21101.734499999984
1_23_2013-03-01,21147.48340000001
1_23_2013-03-08,19470.751200000006
1_23_2013-03-15,19669.61510000001
1_23_2013-03-22,22390.518199999995
1_23_2013-03-29,21292.51880000001
1_23_2013-04-05,21968.285800000023
1_23_2013-04-12,19693.668800000007
1_23_2013-04-19,19489.74789999999
1_23_2013-04-26,20471.407400000033
1_23_2013-05-03,18644.2871
1_23_2013-05-10,20703.931399999983
1_23_2013-05-17,22541.641100000008
1_23_2013-05-24,22151.509100000007
1_23_2013-05-31,21898.380999999983
1_23_2013-06-07,22616.428700000004
1_23_2013-06-14,23798.8928
1_23_2013-06-21,26169.779300000017
1_23_2013-06-28,26621.663100000034
1_23_2013-07-05,22087.204999999994
1_23_2013-07-12,19540.496000000014
1_23_2013-07-19,21846.31259999999
1_23_2013-07-26,21152.8568
1_24_2012-11-02,5995.764899999994
1_24_2012-11-09,5878.252899999997
1_24_2012-11-16,5854.731299999998
1_24_2012-11-23,10849.107900000005
1_24_2012-11-30,6248.072599999997
1_24_2012-12-07,10350.450399999996
1_24_2012-12-14,10330.369399999992
1_24_2012-12-21,13291.816899999993
1_24_2012-12-28,5119.600100000003
1_24_2013-01-04,3826.8922000000007
1_24_2013-01-11,3745.388400000005
1_24_2013-01-18,3568.4437000000007
1_24_2013-01-25,3570.8445999999954
1_24_2013-02-01,6216.2436000000025
1_24_2013-02-08,7360.424899999993
1_24_2013-02-15,5847.8125
1_24_2013-02-22,5765.0133000000005
1_24_2013-03-01,5979.0126000000055
1_24_2013-03-08,4989.847000000007
1_24_2013-03-15,4752.443900000004
1_24_2013-03-22,5548.359600000002
1_24_2013-03-29,5191.643300000006
1_24_2013-04-05,5855.303799999999
1_24_2013-04-12,6043.318800000001
1_24_2013-04-19,5024.752900000003
1_24_2013-04-26,5251.269500000004
1_24_2013-05-03,3854.6412999999975
1_24_2013-05-10,4495.943900000005
1_24_2013-05-17,5614.682599999997
1_24_2013-05-24,4779.2017999999925
1_24_2013-05-31,3872.733599999992
1_24_2013-06-07,5127.666799999996
1_24_2013-06-14,5258.2522
1_24_2013-06-21,5785.725399999997
1_24_2013-06-28,4755.785699999999
1_24_2013-07-05,4864.153400000005
1_24_2013-07-12,4819.568800000009
1_24_2013-07-19,4683.850200000004
1_24_2013-07-26,6681.398700000007
1_25_2012-11-02,10856.329699999995
1_25_2012-11-09,9853.314499999984
1_25_2012-11-16,10116.187699999988
1_25_2012-11-23,11375.324699999983
1_25_2012-11-30,10509.16509999999
1_25_2012-12-07,12638.467600000009
1_25_2012-12-14,12310.914400000001
1_25_2012-12-21,14089.831400000006
1_25_2012-12-28,9178.435800000008
1_25_2013-01-04,6828.465399999997
1_25_2013-01-11,6650.226599999994
1_25_2013-01-18,6447.666699999994
1_25_2013-01-25,6164.126700000005
1_25_2013-02-01,10047.661900000001
1_25_2013-02-08,9734.951299999999
1_25_2013-02-15,9559.452299999999
1_25_2013-02-22,9881.322500000002
1_25_2013-03-01,12771.353499999992
1_25_2013-03-08,12055.463600000001
1_25_2013-03-15,12718.60160000001
1_25_2013-03-22,13852.538199999999
1_25_2013-03-29,13173.464599999998
1_25_2013-04-05,12097.898999999994
1_25_2013-04-12,12639.525500000005
1_25_2013-04-19,12113.510700000006
1_25_2013-04-26,11182.1064
1_25_2013-05-03,10211.313100000014
1_25_2013-05-10,11779.26670000001
1_25_2013-05-17,13387.505
1_25_2013-05-24,12558.675100000008
1_25_2013-05-31,10264.832400000016
1_25_2013-06-07,11447.3718
1_25_2013-06-14,12689.152299999992
1_25_2013-06-21,13058.820699999997
1_25_2013-06-28,11459.7997
1_25_2013-07-05,10017.381599999993
1_25_2013-07-12,9789.640099999988
1_25_2013-07-19,9611.4681
1_25_2013-07-26,9211.921099999992
1_26_2012-11-02,7980.9479999999985
1_26_2012-11-09,7479.916900000002
1_26_2012-11-16,7406.752000000007
1_26_2012-11-23,9264.23770000001
1_26_2012-11-30,8891.884400000006
1_26_2012-12-07,9306.1585
1_26_2012-12-14,9617.219599999986
1_26_2012-12-21,10985.258399999997
1_26_2012-12-28,5409.924399999996
1_26_2013-01-04,4723.858699999998
1_26_2013-01-11,4414.491300000002
1_26_2013-01-18,4900.542799999995
1_26_2013-01-25,4547.581699999992
1_26_2013-02-01,7626.445500000001
1_26_2013-02-08,8535.386099999998
1_26_2013-02-15,7461.046699999994
1_26_2013-02-22,7441.741999999998
1_26_2013-03-01,7955.258800000006
1_26_2013-03-08,6664.378000000001
1_26_2013-03-15,7763.974299999997
1_26_2013-03-22,7490.326099999997
1_26_2013-03-29,6777.7346
1_26_2013-04-05,6855.8390000000045
1_26_2013-04-12,7541.862499999996
1_26_2013-04-19,7902.5926999999965
1_26_2013-04-26,6229.147800000014
1_26_2013-05-03,6208.435700000005
1_26_2013-05-10,6541.633000000002
1_26_2013-05-17,7493.8843999999945
1_26_2013-05-24,7126.830900000001
1_26_2013-05-31,6198.711099999998
1_26_2013-06-07,6677.886500000004
1_26_2013-06-14,5956.697899999998
1_26_2013-06-21,6957.764699999999
1_26_2013-06-28,6298.338099999994
1_26_2013-07-05,6169.483099999999
1_26_2013-07-12,5930.088999999996
1_26_2013-07-19,6178.864099999995
1_26_2013-07-26,5600.329400000001
1_27_2012-11-02,1979.4303000000011
1_27_2012-11-09,1793.0070999999998
1_27_2012-11-16,2021.2050000000024
1_27_2012-11-23,2044.5305000000026
1_27_2012-11-30,2036.833000000003
1_27_2012-12-07,2908.5372
1_27_2012-12-14,3673.1445999999996
1_27_2012-12-21,4136.6856999999945
1_27_2012-12-28,2593.9135999999958
1_27_2013-01-04,1495.771599999999
1_27_2013-01-11,1671.976500000001
1_27_2013-01-18,1433.5797999999986
1_27_2013-01-25,1149.7167000000022
1_27_2013-02-01,1664.4769000000003
1_27_2013-02-08,2000.1179000000013
1_27_2013-02-15,2167.8808999999997
1_27_2013-02-22,2061.1245000000004
1_27_2013-03-01,1539.4172
1_27_2013-03-08,1396.9918000000007
1_27_2013-03-15,1365.811600000001
1_27_2013-03-22,1465.2915000000003
1_27_2013-03-29,1434.2024000000006
1_27_2013-04-05,1473.6688000000001
1_27_2013-04-12,1194.7647000000009
1_27_2013-04-19,1190.7993000000004
1_27_2013-04-26,1208.3571000000006
1_27_2013-05-03,1026.5852
1_27_2013-05-10,1314.8281000000006
1_27_2013-05-17,1394.1378000000007
1_27_2013-05-24,1133.8656999999994
1_27_2013-05-31,1054.285499999999
1_27_2013-06-07,1131.0172
1_27_2013-06-14,1172.3999000000013
1_27_2013-06-21,1086.3231000000014
1_27_2013-06-28,1004.2796000000018
1_27_2013-07-05,1009.2806999999998
1_27_2013-07-12,1071.4377000000013
1_27_2013-07-19,1073.3538999999992
1_27_2013-07-26,947.7955000000009
1_28_2012-11-02,797.2051999999999
1_28_2012-11-09,709.6316999999997
1_28_2012-11-16,783.1386
1_28_2012-11-23,669.7632000000002
1_28_2012-11-30,852.8836000000003
1_28_2012-12-07,746.8955999999995
1_28_2012-12-14,811.1644
1_28_2012-12-21,849.7434000000004
1_28_2012-12-28,662.0957999999998
1_28_2013-01-04,676.7082000000003
1_28_2013-01-11,589.2063000000006
1_28_2013-01-18,714.1840000000004
1_28_2013-01-25,640.957200000001
1_28_2013-02-01,649.212
1_28_2013-02-08,631.5986
1_28_2013-02-15,706.4940999999995
1_28_2013-02-22,694.7279999999998
1_28_2013-03-01,753.1181000000001
1_28_2013-03-08,674.5626000000008
1_28_2013-03-15,675.0196000000001
1_28_2013-03-22,568.5395000000003
1_28_2013-03-29,693.3638000000008
1_28_2013-04-05,666.3329999999999
1_28_2013-04-12,614.6996000000001
1_28_2013-04-19,524.5346000000002
1_28_2013-04-26,595.1541999999998
1_28_2013-05-03,510.3340999999997
1_28_2013-05-10,578.8459000000001
1_28_2013-05-17,601.3893000000004
1_28_2013-05-24,431.2294999999999
1_28_2013-05-31,375.98750000000007
1_28_2013-06-07,493.63680000000016
1_28_2013-06-14,489.22979999999944
1_28_2013-06-21,465.26980000000026
1_28_2013-06-28,437.1224999999997
1_28_2013-07-05,441.4822000000006
1_28_2013-07-12,462.3316000000003
1_28_2013-07-19,442.7432000000005
1_28_2013-07-26,410.57380000000006
1_29_2012-11-02,4821.248899999995
1_29_2012-11-09,4458.376499999999
1_29_2012-11-16,4668.283799999999
1_29_2012-11-23,5936.4396000000015
1_29_2012-11-30,4718.0711999999985
1_29_2012-12-07,8730.161499999997
1_29_2012-12-14,8300.5793
1_29_2012-12-21,11154.530699999992
1_29_2012-12-28,6197.7392
1_29_2013-01-04,4104.356100000006
1_29_2013-01-11,4089.406699999998
1_29_2013-01-18,3896.3853000000063
1_29_2013-01-25,3662.6400000000017
1_29_2013-02-01,6598.301899999996
1_29_2013-02-08,7255.84669999999
1_29_2013-02-15,6028.7564
1_29_2013-02-22,5818.937800000002
1_29_2013-03-01,4982.601000000005
1_29_2013-03-08,4079.9709000000007
1_29_2013-03-15,4901.845400000005
1_29_2013-03-22,4653.2579000000005
1_29_2013-03-29,4049.417000000001
1_29_2013-04-05,4053.4273000000003
1_29_2013-04-12,4098.332699999996
1_29_2013-04-19,4029.015400000001
1_29_2013-04-26,3949.824200000005
1_29_2013-05-03,4138.516299999997
1_29_2013-05-10,5003.160399999996
1_29_2013-05-17,4385.0578000000005
1_29_2013-05-24,3899.561900000001
1_29_2013-05-31,3685.136699999999
1_29_2013-06-07,4056.856400000004
1_29_2013-06-14,4100.348500000002
1_29_2013-06-21,4026.410099999996
1_29_2013-06-28,3892.4998000000005
1_29_2013-07-05,4247.7916
1_29_2013-07-12,4295.744099999991
1_29_2013-07-19,4635.645300000004
1_29_2013-07-26,4585.4859000000015
1_30_2012-11-02,2537.8783999999996
1_30_2012-11-09,2458.2029999999986
1_30_2012-11-16,2444.751799999999
1_30_2012-11-23,2925.241399999997
1_30_2012-11-30,2628.3623999999995
1_30_2012-12-07,2698.7957999999994
1_30_2012-12-14,2612.477399999999
1_30_2012-12-21,2929.449500000002
1_30_2012-12-28,2446.8977999999993
1_30_2013-01-04,2296.812199999999
1_30_2013-01-11,2382.8564
1_30_2013-01-18,2465.1461999999988
1_30_2013-01-25,2562.448600000004
1_30_2013-02-01,3929.1801999999957
1_30_2013-02-08,3899.1076999999946
1_30_2013-02-15,3515.5315999999984
1_30_2013-02-22,3557.852399999998
1_30_2013-03-01,3904.8926999999953
1_30_2013-03-08,3623.898199999996
1_30_2013-03-15,3613.510199999998
1_30_2013-03-22,3662.8908000000024
1_30_2013-03-29,3674.6314999999986
1_30_2013-04-05,3824.0921999999955
1_30_2013-04-12,3698.8124999999973
1_30_2013-04-19,3525.5491999999963
1_30_2013-04-26,3697.8032999999973
1_30_2013-05-03,3360.518099999997
1_30_2013-05-10,3623.287299999996
1_30_2013-05-17,3816.3911
1_30_2013-05-24,3698.401599999997
1_30_2013-05-31,3503.6911999999975
1_30_2013-06-07,3736.705999999997
1_30_2013-06-14,3830.0217999999977
1_30_2013-06-21,3632.951499999999
1_30_2013-06-28,3583.5613
1_30_2013-07-05,3927.9901999999965
1_30_2013-07-12,3623.632599999996
1_30_2013-07-19,3795.543199999998
1_30_2013-07-26,3455.0003999999976
1_31_2012-11-02,1690.0926999999988
1_31_2012-11-09,1653.9481999999978
1_31_2012-11-16,1714.4372999999987
1_31_2012-11-23,1844.6632999999995
1_31_2012-11-30,1742.0415000000003
1_31_2012-12-07,2872.0472999999997
1_31_2012-12-14,3549.4703000000013
1_31_2012-12-21,3730.5731999999985
1_31_2012-12-28,2366.5456999999974
1_31_2013-01-04,2534.343600000002
1_31_2013-01-11,1955.374099999999
1_31_2013-01-18,2130.401900000001
1_31_2013-01-25,1701.7870000000007
1_31_2013-02-01,2019.3561000000013
1_31_2013-02-08,1910.654300000001
1_31_2013-02-15,1935.232300000002
1_31_2013-02-22,2005.8425000000018
1_31_2013-03-01,2235.4766999999997
1_31_2013-03-08,1964.6227
1_31_2013-03-15,1917.9389999999994
1_31_2013-03-22,1734.1504999999993
1_31_2013-03-29,1958.9437999999998
1_31_2013-04-05,1666.6084999999982
1_31_2013-04-12,1544.3627
1_31_2013-04-19,1503.0891999999994
1_31_2013-04-26,1855.5502999999987
1_31_2013-05-03,1651.2897999999993
1_31_2013-05-10,1721.2262999999978
1_31_2013-05-17,1704.7399999999986
1_31_2013-05-24,1583.2429000000009
1_31_2013-05-31,1691.6801000000012
1_31_2013-06-07,1655.3477999999998
1_31_2013-06-14,1816.9142999999979
1_31_2013-06-21,1763.8357999999994
1_31_2013-06-28,1315.5726999999997
1_31_2013-07-05,1749.9242999999976
1_31_2013-07-12,1851.7052000000017
1_31_2013-07-19,1837.5863999999974
1_31_2013-07-26,2550.7369000000012
1_32_2012-11-02,7297.050899999999
1_32_2012-11-09,6175.013600000001
1_32_2012-11-16,7268.2237
1_32_2012-11-23,9270.840100000003
1_32_2012-11-30,7991.473599999997
1_32_2012-12-07,16902.531800000008
1_32_2012-12-14,19455.578700000002
1_32_2012-12-21,28312.20330000001
1_32_2012-12-28,16536.36579999998
1_32_2013-01-04,7685.285499999999
1_32_2013-01-11,6114.095900000002
1_32_2013-01-18,7276.745700000002
1_32_2013-01-25,5439.783100000008
1_32_2013-02-01,14688.254499999983
1_32_2013-02-08,13490.54269999999
1_32_2013-02-15,12103.893799999987
1_32_2013-02-22,10980.158299999986
1_32_2013-03-01,8784.319100000004
1_32_2013-03-08,6956.442700000002
1_32_2013-03-15,7100.981000000011
1_32_2013-03-22,8257.381100000006
1_32_2013-03-29,7469.308300000004
1_32_2013-04-05,7547.308600000005
1_32_2013-04-12,7017.636700000002
1_32_2013-04-19,7601.377099999999
1_32_2013-04-26,6879.652600000005
1_32_2013-05-03,7314.943499999997
1_32_2013-05-10,8574.430499999993
1_32_2013-05-17,7625.392100000001
1_32_2013-05-24,7012.2894999999935
1_32_2013-05-31,7086.047899999987
1_32_2013-06-07,6783.6404000000075
1_32_2013-06-14,7310.765500000008
1_32_2013-06-21,7478.8182
1_32_2013-06-28,7565.482500000007
1_32_2013-07-05,7542.688800000007
1_32_2013-07-12,5292.124900000007
1_32_2013-07-19,6814.363500000007
1_32_2013-07-26,6256.314899999992
1_33_2012-11-02,5715.6496
1_33_2012-11-09,5198.744500000004
1_33_2012-11-16,5575.954600000003
1_33_2012-11-23,10196.531599999982
1_33_2012-11-30,5992.533100000003
1_33_2012-12-07,9317.321300000003
1_33_2012-12-14,9928.31940000001
1_33_2012-12-21,11052.41290000001
1_33_2012-12-28,4927.058500000002
1_33_2013-01-04,3593.2960999999987
1_33_2013-01-11,3411.4794999999976
1_33_2013-01-18,3309.3612999999978
1_33_2013-01-25,2620.041599999999
1_33_2013-02-01,5988.444700000004
1_33_2013-02-08,6685.459400000005
1_33_2013-02-15,5424.682100000003
1_33_2013-02-22,5463.6672000000035
1_33_2013-03-01,5435.158899999996
1_33_2013-03-08,4808.5394000000015
1_33_2013-03-15,6099.040600000003
1_33_2013-03-22,5567.104899999997
1_33_2013-03-29,4981.286
1_33_2013-04-05,5410.502699999999
1_33_2013-04-12,5774.119199999998
1_33_2013-04-19,4919.238399999998
1_33_2013-04-26,5016.390600000003
1_33_2013-05-03,4330.000900000002
1_33_2013-05-10,5037.411999999999
1_33_2013-05-17,5602.309500000003
1_33_2013-05-24,5487.6500000000015
1_33_2013-05-31,4670.803700000002
1_33_2013-06-07,5426.594799999997
1_33_2013-06-14,5447.581399999998
1_33_2013-06-21,6400.147999999997
1_33_2013-06-28,4736.320500000004
1_33_2013-07-05,4766.583000000006
1_33_2013-07-12,4412.623000000004
1_33_2013-07-19,4512.935800000005
1_33_2013-07-26,5728.267900000002
1_34_2012-11-02,12031.2902
1_34_2012-11-09,11768.991199999999
1_34_2012-11-16,11139.9109
1_34_2012-11-23,14089.99630000001
1_34_2012-11-30,11694.458799999997
1_34_2012-12-07,13712.791799999992
1_34_2012-12-14,13899.229300000012
1_34_2012-12-21,14556.305099999996
1_34_2012-12-28,11389.362799999995
1_34_2013-01-04,8520.2416
1_34_2013-01-11,8712.719099999995
1_34_2013-01-18,8389.055100000005
1_34_2013-01-25,7967.289800000004
1_34_2013-02-01,13542.420400000003
1_34_2013-02-08,11992.514600000002
1_34_2013-02-15,11305.788000000006
1_34_2013-02-22,12872.331900000001
1_34_2013-03-01,12872.887100000004
1_34_2013-03-08,11474.425999999992
1_34_2013-03-15,13514.534300000014
1_34_2013-03-22,14637.039000000008
1_34_2013-03-29,12398.193999999996
1_34_2013-04-05,13546.282900000007
1_34_2013-04-12,13471.582000000002
1_34_2013-04-19,13195.769499999993
1_34_2013-04-26,11499.033300000008
1_34_2013-05-03,11862.840999999999
1_34_2013-05-10,14167.008600000003
1_34_2013-05-17,16173.64710000001
1_34_2013-05-24,15475.348500000016
1_34_2013-05-31,11911.75250000001
1_34_2013-06-07,14663.316100000011
1_34_2013-06-14,15813.35390000002
1_34_2013-06-21,16180.215700000008
1_34_2013-06-28,14760.685599999999
1_34_2013-07-05,14132.092899999998
1_34_2013-07-12,13161.085500000001
1_34_2013-07-19,12520.039099999987
1_34_2013-07-26,10233.540699999998
1_35_2012-11-02,2731.430999999998
1_35_2012-11-09,2617.686599999998
1_35_2012-11-16,2615.7029999999977
1_35_2012-11-23,2894.627199999997
1_35_2012-11-30,2678.6010999999985
1_35_2012-12-07,3202.451799999999
1_35_2012-12-14,3112.9619999999973
1_35_2012-12-21,3519.300799999999
1_35_2012-12-28,2497.1596999999983
1_35_2013-01-04,1815.3901000000008
1_35_2013-01-11,1982.8624000000027
1_35_2013-01-18,1839.1011
1_35_2013-01-25,1562.089900000001
1_35_2013-02-01,2713.736100000003
1_35_2013-02-08,3002.6474999999987
1_35_2013-02-15,2327.6320000000005
1_35_2013-02-22,2312.8898000000004
1_35_2013-03-01,2446.077100000001
1_35_2013-03-08,2133.243700000001
1_35_2013-03-15,2755.423700000001
1_35_2013-03-22,2970.6020999999982
1_35_2013-03-29,2199.7957000000006
1_35_2013-04-05,2662.891200000001
1_35_2013-04-12,2648.3831000000005
1_35_2013-04-19,2842.2488000000008
1_35_2013-04-26,2621.8187000000007
1_35_2013-05-03,3105.4101000000005
1_35_2013-05-10,3284.7597000000014
1_35_2013-05-17,3403.2708000000007
1_35_2013-05-24,2938.8530000000005
1_35_2013-05-31,2855.4284000000002
1_35_2013-06-07,2833.7361
1_35_2013-06-14,2922.1234000000004
1_35_2013-06-21,3055.9266000000002
1_35_2013-06-28,2416.0868
1_35_2013-07-05,2859.7532000000006
1_35_2013-07-12,2271.5127
1_35_2013-07-19,2807.1770999999994
1_35_2013-07-26,2222.5147
1_36_2012-11-02,1650.1224
1_36_2012-11-09,1294.6513000000007
1_36_2012-11-16,1548.2286000000001
1_36_2012-11-23,1715.8562000000018
1_36_2012-11-30,1617.6812000000004
1_36_2012-12-07,2534.418399999999
1_36_2012-12-14,3026.2203999999992
1_36_2012-12-21,2972.095
1_36_2012-12-28,2012.9185
1_36_2013-01-04,878.4909000000002
1_36_2013-01-11,863.7350000000002
1_36_2013-01-18,544.7223999999999
1_36_2013-01-25,564.370199999999
1_36_2013-02-01,1332.0590000000002
1_36_2013-02-08,2041.9921000000031
1_36_2013-02-15,1794.8727000000017
1_36_2013-02-22,1476.9771000000014
1_36_2013-03-01,1384.4093999999998
1_36_2013-03-08,1001.0607999999999
1_36_2013-03-15,1176.6442999999997
1_36_2013-03-22,1693.3928
1_36_2013-03-29,1283.0834999999995
1_36_2013-04-05,1213.3579
1_36_2013-04-12,1133.3628999999999
